HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30",0.0001,50000,0.0625,197,0.0188773,0.93515,0.954027
"30,30,30,30,30",0.0001,50000,0.0625,198,0.0188723,0.935049,0.953921
"30,30,30,30,30",0.0001,50000,0.0625,199,0.0188677,0.934954,0.953822
"30,30,30,30,30",0.0001,50000,0.0625,200,0.0188633,0.934865,0.953728
"30,30,30,30,30",0.0001,50000,0.0625,201,0.0188593,0.934782,0.953641
"30,30,30,30,30",0.0001,50000,0.0625,202,0.0188555,0.934704,0.953559
"30,30,30,30,30",0.0001,50000,0.0625,203,0.018852,0.934631,0.953483
"30,30,30,30,30",0.0001,50000,0.0625,204,0.0188487,0.934564,0.953413
"30,30,30,30,30",0.0001,50000,0.0625,205,0.0188456,0.934502,0.953347
"30,30,30,30,30",0.0001,50000,0.0625,206,0.0188427,0.934444,0.953287
"30,30,30,30,30",0.0001,50000,0.0625,207,0.01884,0.934392,0.953232
"30,30,30,30,30",0.0001,50000,0.0625,208,0.0188375,0.934344,0.953181
"30,30,30,30,30",0.0001,50000,0.0625,209,0.0188351,0.9343,0.953135
"30,30,30,30,30",0.0001,50000,0.0625,210,0.0188328,0.934261,0.953093
"30,30,30,30,30",0.0001,50000,0.0625,211,0.0188307,0.934226,0.953056
"30,30,30,30,30",0.0001,50000,0.0625,212,0.0188287,0.934194,0.953023
"30,30,30,30,30",0.0001,50000,0.0625,213,0.0188268,0.934167,0.952994
"30,30,30,30,30",0.0001,50000,0.0625,214,0.018825,0.934144,0.952969
"30,30,30,30,30",0.0001,50000,0.0625,215,0.0188233,0.934124,0.952947
"30,30,30,30,30",0.0001,50000,0.0625,216,0.0188216,0.934108,0.952929
"30,30,30,30,30",0.0001,50000,0.0625,217,0.0188201,0.934095,0.952915
"30,30,30,30,30",0.0001,50000,0.0625,218,0.0188186,0.934085,0.952903
"30,30,30,30,30",0.0001,50000,0.0625,219,0.0188172,0.934078,0.952895
"30,30,30,30,30",0.0001,50000,0.0625,220,0.0188158,0.934074,0.95289
"30,30,30,30,30",0.0001,50000,0.0625,221,0.0188145,0.934074,0.952888
"30,30,30,30,30",0.0001,50000,0.0625,222,0.0188133,0.934075,0.952889
"30,30,30,30,30",0.0001,50000,0.0625,223,0.0188121,0.93408,0.952892
"30,30,30,30,30",0.0001,50000,0.0625,224,0.0188109,0.934087,0.952898
"30,30,30,30,30",0.0001,50000,0.0625,225,0.0188098,0.934096,0.952906
"30,30,30,30,30",0.0001,50000,0.0625,226,0.0188087,0.934108,0.952917
"30,30,30,30,30",0.0001,50000,0.0625,227,0.0188076,0.934122,0.95293
"30,30,30,30,30",0.0001,50000,0.0625,228,0.0188066,0.934138,0.952945
"30,30,30,30,30",0.0001,50000,0.0625,229,0.0188055,0.934156,0.952962
"30,30,30,30,30",0.0001,50000,0.0625,230,0.0188045,0.934176,0.952981
"30,30,30,30,30",0.0001,50000,0.0625,231,0.0188036,0.934198,0.953002
"30,30,30,30,30",0.0001,50000,0.0625,232,0.0188026,0.934222,0.953024
"30,30,30,30,30",0.0001,50000,0.0625,233,0.0188017,0.934247,0.953049
"30,30,30,30,30",0.0001,50000,0.0625,234,0.0188008,0.934274,0.953075
"30,30,30,30,30",0.0001,50000,0.0625,235,0.0187998,0.934302,0.953102
"30,30,30,30,30",0.0001,50000,0.0625,236,0.0187989,0.934332,0.953131
"30,30,30,30,30",0.0001,50000,0.0625,237,0.0187981,0.934364,0.953162
"30,30,30,30,30",0.0001,50000,0.0625,238,0.0187972,0.934396,0.953193
"30,30,30,30,30",0.0001,50000,0.0625,239,0.0187963,0.93443,0.953226
"30,30,30,30,30",0.0001,50000,0.0625,240,0.0187955,0.934465,0.95326
"30,30,30,30,30",0.0001,50000,0.0625,241,0.0187946,0.934501,0.953296
"30,30,30,30,30",0.0001,50000,0.0625,242,0.0187938,0.934538,0.953332
"30,30,30,30,30",0.0001,50000,0.0625,243,0.0187929,0.934576,0.953369
"30,30,30,30,30",0.0001,50000,0.0625,244,0.0187921,0.934615,0.953407
"30,30,30,30,30",0.0001,50000,0.0625,245,0.0187912,0.934655,0.953446
"30,30,30,30,30",0.0001,50000,0.0625,246,0.0187904,0.934696,0.953486
"30,30,30,30,30",0.0001,50000,0.0625,247,0.0187896,0.934738,0.953527
"30,30,30,30,30",0.0001,50000,0.0625,248,0.0187888,0.93478,0.953569
"30,30,30,30,30",0.0001,50000,0.0625,249,0.018788,0.934823,0.953611
"30,30,30,30,30",0.0001,50000,0.0625,250,0.0187871,0.934867,0.953654
"30,30,30,30,30",0.0001,50000,0.0625,251,0.0187863,0.934911,0.953697
"30,30,30,30,30",0.0001,50000,0.0625,252,0.0187855,0.934956,0.953741
"30,30,30,30,30",0.0001,50000,0.0625,253,0.0187847,0.935001,0.953786
"30,30,30,30,30",0.0001,50000,0.0625,254,0.0187839,0.935047,0.953831
"30,30,30,30,30",0.0001,50000,0.0625,255,0.0187831,0.935094,0.953877
"30,30,30,30,30",0.0001,50000,0.0625,256,0.0187823,0.935141,0.953923
"30,30,30,30,30",0.0001,50000,0.0625,257,0.0187815,0.935188,0.95397
"30,30,30,30,30",0.0001,50000,0.0625,258,0.0187807,0.935236,0.954016
"30,30,30,30,30",0.0001,50000,0.0625,259,0.0187799,0.935284,0.954064
"30,30,30,30,30",0.0001,50000,0.0625,260,0.018779,0.935332,0.954111
"30,30,30,30,30",0.0001,50000,0.0625,261,0.0187782,0.935381,0.954159
"30,30,30,30,30",0.0001,50000,0.0625,262,0.0187774,0.93543,0.954207
"30,30,30,30,30",0.0001,50000,0.0625,263,0.0187766,0.935479,0.954256
"30,30,30,30,30",0.0001,50000,0.0625,264,0.0187758,0.935529,0.954305
"30,30,30,30,30",0.0001,50000,0.0625,265,0.018775,0.935579,0.954354
"30,30,30,30,30",0.0001,50000,0.0625,266,0.0187742,0.935628,0.954403
"30,30,30,30,30",0.0001,50000,0.0625,267,0.0187734,0.935679,0.954452
"30,30,30,30,30",0.0001,50000,0.0625,268,0.0187726,0.935729,0.954501
"30,30,30,30,30",0.0001,50000,0.0625,269,0.0187718,0.935779,0.954551
"30,30,30,30,30",0.0001,50000,0.0625,270,0.018771,0.93583,0.954601
"30,30,30,30,30",0.0001,50000,0.0625,271,0.0187702,0.93588,0.954651
"30,30,30,30,30",0.0001,50000,0.0625,272,0.0187694,0.935931,0.954701
"30,30,30,30,30",0.0001,50000,0.0625,273,0.0187685,0.935982,0.954751
"30,30,30,30,30",0.0001,50000,0.0625,274,0.0187677,0.936033,0.954801
"30,30,30,30,30",0.0001,50000,0.0625,275,0.0187669,0.936084,0.954851
"30,30,30,30,30",0.0001,50000,0.0625,276,0.0187661,0.936135,0.954901
"30,30,30,30,30",0.0001,50000,0.0625,277,0.0187653,0.936186,0.954952
"30,30,30,30,30",0.0001,50000,0.0625,278,0.0187645,0.936237,0.955002
"30,30,30,30,30",0.0001,50000,0.0625,279,0.0187637,0.936288,0.955052
"30,30,30,30,30",0.0001,50000,0.0625,280,0.0187629,0.93634,0.955102
"30,30,30,30,30",0.0001,50000,0.0625,281,0.018762,0.936391,0.955153
"30,30,30,30,30",0.0001,50000,0.0625,282,0.0187612,0.936442,0.955203
"30,30,30,30,30",0.0001,50000,0.0625,283,0.0187604,0.936493,0.955253
"30,30,30,30,30",0.0001,50000,0.0625,284,0.0187596,0.936544,0.955304
"30,30,30,30,30",0.0001,50000,0.0625,285,0.0187588,0.936595,0.955354
"30,30,30,30,30",0.0001,50000,0.0625,286,0.0187579,0.936646,0.955404
"30,30,30,30,30",0.0001,50000,0.0625,287,0.0187571,0.936697,0.955454
"30,30,30,30,30",0.0001,50000,0.0625,288,0.0187563,0.936748,0.955504
"30,30,30,30,30",0.0001,50000,0.0625,289,0.0187555,0.936799,0.955555
"30,30,30,30,30",0.0001,50000,0.0625,290,0.0187546,0.93685,0.955605
"30,30,30,30,30",0.0001,50000,0.0625,291,0.0187538,0.936901,0.955654
"30,30,30,30,30",0.0001,50000,0.0625,292,0.018753,0.936951,0.955704
"30,30,30,30,30",0.0001,50000,0.0625,293,0.0187522,0.937002,0.955754
"30,30,30,30,30",0.0001,50000,0.0625,294,0.0187513,0.937053,0.955804
"30,30,30,30,30",0.0001,50000,0.0625,295,0.0187505,0.937103,0.955853
"30,30,30,30,30",0.0001,50000,0.0625,296,0.0187497,0.937153,0.955903
"30,30,30,30,30",0.0001,50000,0.0625,297,0.0187488,0.937204,0.955952
"30,30,30,30,30",0.0001,50000,0.0625,298,0.018748,0.937254,0.956002
"30,30,30,30,30",0.0001,50000,0.0625,299,0.0187472,0.937304,0.956051
"30,30,30,30,30",0.0001,50000,0.0625,300,0.0187463,0.937354,0.9561
"30,30,30,30,30",0.0001,50000,0.0625,301,0.0187455,0.937404,0.956149
"30,30,30,30,30",0.0001,50000,0.0625,302,0.0187446,0.937454,0.956198
"30,30,30,30,30",0.0001,50000,0.0625,303,0.0187438,0.937503,0.956247
"30,30,30,30,30",0.0001,50000,0.0625,304,0.018743,0.937553,0.956296
"30,30,30,30,30",0.0001,50000,0.0625,305,0.0187421,0.937602,0.956344
"30,30,30,30,30",0.0001,50000,0.0625,306,0.0187413,0.937651,0.956393
"30,30,30,30,30",0.0001,50000,0.0625,307,0.0187404,0.937701,0.956441
"30,30,30,30,30",0.0001,50000,0.0625,308,0.0187396,0.93775,0.956489
"30,30,30,30,30",0.0001,50000,0.0625,309,0.0187387,0.937799,0.956537
"30,30,30,30,30",0.0001,50000,0.0625,310,0.0187379,0.937848,0.956585
"30,30,30,30,30",0.0001,50000,0.0625,311,0.018737,0.937896,0.956633
"30,30,30,30,30",0.0001,50000,0.0625,312,0.0187362,0.937945,0.956681
"30,30,30,30,30",0.0001,50000,0.0625,313,0.0187353,0.937993,0.956729
"30,30,30,30,30",0.0001,50000,0.0625,314,0.0187345,0.938042,0.956776
"30,30,30,30,30",0.0001,50000,0.0625,315,0.0187336,0.93809,0.956823
"30,30,30,30,30",0.0001,50000,0.0625,316,0.0187328,0.938138,0.956871
"30,30,30,30,30",0.0001,50000,0.0625,317,0.0187319,0.938186,0.956918
"30,30,30,30,30",0.0001,50000,0.0625,318,0.018731,0.938233,0.956964
"30,30,30,30,30",0.0001,50000,0.0625,319,0.0187302,0.938281,0.957011
"30,30,30,30,30",0.0001,50000,0.0625,320,0.0187293,0.938329,0.957058
"30,30,30,30,30",0.0001,50000,0.0625,321,0.0187285,0.938376,0.957104
"30,30,30,30,30",0.0001,50000,0.0625,322,0.0187276,0.938423,0.957151
"30,30,30,30,30",0.0001,50000,0.0625,323,0.0187267,0.93847,0.957197
"30,30,30,30,30",0.0001,50000,0.0625,324,0.0187259,0.938517,0.957243
"30,30,30,30,30",0.0001,50000,0.0625,325,0.018725,0.938564,0.957289
"30,30,30,30,30",0.0001,50000,0.0625,326,0.0187241,0.938611,0.957335
