HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30",0.0001,50000,0.0783018,192,5.98959,0.000656859,5.99025
"30,30,30,30,30",0.0001,50000,0.0783018,193,5.96607,0.000686123,5.96676
"30,30,30,30,30",0.0001,50000,0.0783018,194,5.94236,0.000716726,5.94308
"30,30,30,30,30",0.0001,50000,0.0783018,195,5.91846,0.000748727,5.91921
"30,30,30,30,30",0.0001,50000,0.0783018,196,5.89436,0.000782187,5.89514
"30,30,30,30,30",0.0001,50000,0.0783018,197,5.87007,0.000817171,5.87089
"30,30,30,30,30",0.0001,50000,0.0783018,198,5.84558,0.000853745,5.84644
"30,30,30,30,30",0.0001,50000,0.0783018,199,5.82091,0.000891978,5.8218
"30,30,30,30,30",0.0001,50000,0.0783018,200,5.79603,0.000931941,5.79696
"30,30,30,30,30",0.0001,50000,0.0783018,201,5.77096,0.000973709,5.77194
"30,30,30,30,30",0.0001,50000,0.0783018,202,5.7457,0.00101736,5.74671
"30,30,30,30,30",0.0001,50000,0.0783018,203,5.72024,0.00106297,5.7213
"30,30,30,30,30",0.0001,50000,0.0783018,204,5.69458,0.00111062,5.69569
"30,30,30,30,30",0.0001,50000,0.0783018,205,5.66873,0.0011604,5.66989
"30,30,30,30,30",0.0001,50000,0.0783018,206,5.64268,0.0012124,5.64389
"30,30,30,30,30",0.0001,50000,0.0783018,207,5.61644,0.0012667,5.6177
"30,30,30,30,30",0.0001,50000,0.0783018,208,5.59,0.0013234,5.59132
"30,30,30,30,30",0.0001,50000,0.0783018,209,5.56337,0.0013826,5.56475
"30,30,30,30,30",0.0001,50000,0.0783018,210,5.53654,0.00144439,5.53798
"30,30,30,30,30",0.0001,50000,0.0783018,211,5.50951,0.00150888,5.51102
"30,30,30,30,30",0.0001,50000,0.0783018,212,5.48229,0.00157617,5.48387
