HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20",0.001,3000,0.0783018,178,0.0867935,0.00136053,0.088154
"20,20,20,20,20",0.001,3000,0.0783018,179,0.0836139,0.00398464,0.0875986
"20,20,20,20,20",0.001,3000,0.0783018,180,0.0855225,0.00134352,0.086866
"20,20,20,20,20",0.001,3000,0.0783018,181,0.082452,0.00388235,0.0863344
"20,20,20,20,20",0.001,3000,0.0783018,182,0.0843188,0.00132456,0.0856434
"20,20,20,20,20",0.001,3000,0.0783018,183,0.0813551,0.00379123,0.0851464
"20,20,20,20,20",0.001,3000,0.0783018,184,0.0832009,0.00130167,0.0845026
"20,20,20,20,20",0.001,3000,0.0783018,185,0.0803322,0.00371771,0.0840499
"20,20,20,20,20",0.001,3000,0.0783018,186,0.0821829,0.00127373,0.0834566
"20,20,20,20,20",0.001,3000,0.0783018,187,0.0793921,0.00366662,0.0830588
"20,20,20,20,20",0.001,3000,0.0783018,188,0.0812777,0.00124069,0.0825184
"20,20,20,20,20",0.001,3000,0.0783018,189,0.0785469,0.00364105,0.082188
"20,20,20,20,20",0.001,3000,0.0783018,190,0.0804957,0.00120395,0.0816997
"20,20,20,20,20",0.001,3000,0.0783018,191,0.0778055,0.00363984,0.0814453
"20,20,20,20,20",0.001,3000,0.0783018,192,0.0798262,0.00116695,0.0809931
"20,20,20,20,20",0.001,3000,0.0783018,193,0.0771471,0.00365222,0.0807993
"20,20,20,20,20",0.001,3000,0.0783018,194,0.079206,0.00113446,0.0803405
"20,20,20,20,20",0.001,3000,0.0783018,195,0.0765049,0.00365552,0.0801604
"20,20,20,20,20",0.001,3000,0.0783018,196,0.0785509,0.00110925,0.0796602
"20,20,20,20,20",0.001,3000,0.0783018,197,0.0758342,0.00362937,0.0794636
"20,20,20,20,20",0.001,3000,0.0783018,198,0.0778521,0.00108986,0.078942
"20,20,20,20,20",0.001,3000,0.0783018,199,0.0751663,0.00357441,0.0787407
"20,20,20,20,20",0.001,3000,0.0783018,200,0.0771613,0.0010735,0.0782348
"20,20,20,20,20",0.001,3000,0.0783018,201,0.0745405,0.0035056,0.0780461
"20,20,20,20,20",0.001,3000,0.0783018,202,0.076508,0.00105894,0.0775669
"20,20,20,20,20",0.001,3000,0.0783018,203,0.0739594,0.00343435,0.0773938
"20,20,20,20,20",0.001,3000,0.0783018,204,0.075887,0.00104626,0.0769333
"20,20,20,20,20",0.001,3000,0.0783018,205,0.0734063,0.00336393,0.0767703
"20,20,20,20,20",0.001,3000,0.0783018,206,0.0752814,0.00103582,0.0763172
"20,20,20,20,20",0.001,3000,0.0783018,207,0.0728642,0.00329332,0.0761575
"20,20,20,20,20",0.001,3000,0.0783018,208,0.0746769,0.00102774,0.0757046
"20,20,20,20,20",0.001,3000,0.0783018,209,0.0723224,0.0032209,0.0755433
"20,20,20,20,20",0.001,3000,0.0783018,210,0.0740662,0.00102191,0.0750882
"20,20,20,20,20",0.001,3000,0.0783018,211,0.0717768,0.0031461,0.0749229
