HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20,20,20",0.001,3000,0.0783018,241,0.0604041,0,0.0604041
"20,20,20,20,20,20,20",0.001,3000,0.0783018,242,0.061158,0,0.061158
"20,20,20,20,20,20,20",0.001,3000,0.0783018,243,0.0613782,0,0.0613782
"20,20,20,20,20,20,20",0.001,3000,0.0783018,244,0.0625133,0,0.0625133
"20,20,20,20,20,20,20",0.001,3000,0.0783018,245,0.0628371,0,0.0628371
"20,20,20,20,20,20,20",0.001,3000,0.0783018,246,0.0645308,0,0.0645308
"20,20,20,20,20,20,20",0.001,3000,0.0783018,247,0.0649148,0,0.0649148
"20,20,20,20,20,20,20",0.001,3000,0.0783018,248,0.0673888,0,0.0673888
"20,20,20,20,20,20,20",0.001,3000,0.0783018,249,0.0676625,0,0.0676625
"20,20,20,20,20,20,20",0.001,3000,0.0783018,250,0.0710902,0,0.0710902
"20,20,20,20,20,20,20",0.001,3000,0.0783018,251,0.0707647,0,0.0707647
"20,20,20,20,20,20,20",0.001,3000,0.0783018,252,0.0748823,0,0.0748823
"20,20,20,20,20,20,20",0.001,3000,0.0783018,253,0.0729683,0,0.0729683
"20,20,20,20,20,20,20",0.001,3000,0.0783018,254,0.0765785,0,0.0765785
"20,20,20,20,20,20,20",0.001,3000,0.0783018,255,0.0725006,0,0.0725006
"20,20,20,20,20,20,20",0.001,3000,0.0783018,256,0.0743629,0,0.0743629
"20,20,20,20,20,20,20",0.001,3000,0.0783018,257,0.0693822,0,0.0693822
"20,20,20,20,20,20,20",0.001,3000,0.0783018,258,0.0696437,0,0.0696437
"20,20,20,20,20,20,20",0.001,3000,0.0783018,259,0.0654845,0,0.0654845
"20,20,20,20,20,20,20",0.001,3000,0.0783018,260,0.0650525,0,0.0650525
"20,20,20,20,20,20,20",0.001,3000,0.0783018,261,0.0622373,0,0.0622373
"20,20,20,20,20,20,20",0.001,3000,0.0783018,262,0.0617145,0,0.0617145
"20,20,20,20,20,20,20",0.001,3000,0.0783018,263,0.0599567,0,0.0599567
"20,20,20,20,20,20,20",0.001,3000,0.0783018,264,0.0595393,0,0.0595393
"20,20,20,20,20,20,20",0.001,3000,0.0783018,265,0.0584479,0,0.0584479
"20,20,20,20,20,20,20",0.001,3000,0.0783018,266,0.0581547,0,0.0581547
"20,20,20,20,20,20,20",0.001,3000,0.0783018,267,0.0574569,0,0.0574569
"20,20,20,20,20,20,20",0.001,3000,0.0783018,268,0.0572627,0,0.0572627
"20,20,20,20,20,20,20",0.001,3000,0.0783018,269,0.0567979,0,0.0567979
"20,20,20,20,20,20,20",0.001,3000,0.0783018,270,0.0566775,0,0.0566775
"20,20,20,20,20,20,20",0.001,3000,0.0783018,271,0.0563558,0,0.0563558
"20,20,20,20,20,20,20",0.001,3000,0.0783018,272,0.0562927,0,0.0562927
"20,20,20,20,20,20,20",0.001,3000,0.0783018,273,0.0560645,0,0.0560645
"20,20,20,20,20,20,20",0.001,3000,0.0783018,274,0.0560514,0,0.0560514
"20,20,20,20,20,20,20",0.001,3000,0.0783018,275,0.0558902,0,0.0558902
"20,20,20,20,20,20,20",0.001,3000,0.0783018,276,0.055928,0,0.055928
"20,20,20,20,20,20,20",0.001,3000,0.0783018,277,0.0558211,0,0.0558211
"20,20,20,20,20,20,20",0.001,3000,0.0783018,278,0.0559186,0,0.0559186
"20,20,20,20,20,20,20",0.001,3000,0.0783018,279,0.0558629,0,0.0558629
"20,20,20,20,20,20,20",0.001,3000,0.0783018,280,0.0560383,0,0.0560383
"20,20,20,20,20,20,20",0.001,3000,0.0783018,281,0.0560378,0,0.0560378
"20,20,20,20,20,20,20",0.001,3000,0.0783018,282,0.0563216,0,0.0563216
"20,20,20,20,20,20,20",0.001,3000,0.0783018,283,0.0563856,0,0.0563856
"20,20,20,20,20,20,20",0.001,3000,0.0783018,284,0.0568238,0,0.0568238
"20,20,20,20,20,20,20",0.001,3000,0.0783018,285,0.0569632,0,0.0569632
"20,20,20,20,20,20,20",0.001,3000,0.0783018,286,0.0576201,0,0.0576201
"20,20,20,20,20,20,20",0.001,3000,0.0783018,287,0.0578379,0,0.0578379
"20,20,20,20,20,20,20",0.001,3000,0.0783018,288,0.0587909,0,0.0587909
"20,20,20,20,20,20,20",0.001,3000,0.0783018,289,0.05906,0,0.05906
"20,20,20,20,20,20,20",0.001,3000,0.0783018,290,0.0603767,0,0.0603767
"20,20,20,20,20,20,20",0.001,3000,0.0783018,291,0.060602,0,0.060602
"20,20,20,20,20,20,20",0.001,3000,0.0783018,292,0.0622866,0,0.0622866
"20,20,20,20,20,20,20",0.001,3000,0.0783018,293,0.0622711,0,0.0622711
"20,20,20,20,20,20,20",0.001,3000,0.0783018,294,0.0641936,0,0.0641936
"20,20,20,20,20,20,20",0.001,3000,0.0783018,295,0.0636684,0,0.0636684
"20,20,20,20,20,20,20",0.001,3000,0.0783018,296,0.0655462,0,0.0655462
"20,20,20,20,20,20,20",0.001,3000,0.0783018,297,0.0643215,0,0.0643215
"20,20,20,20,20,20,20",0.001,3000,0.0783018,298,0.0658327,0,0.0658327
