HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30",0.0001,50000,0.0783018,278,1.44048,0,1.44048
"30,30,30,30,30",0.0001,50000,0.0783018,279,1.41456,0,1.41456
"30,30,30,30,30",0.0001,50000,0.0783018,280,1.38904,0,1.38904
"30,30,30,30,30",0.0001,50000,0.0783018,281,1.36393,0,1.36393
"30,30,30,30,30",0.0001,50000,0.0783018,282,1.33924,0,1.33924
"30,30,30,30,30",0.0001,50000,0.0783018,283,1.31497,0,1.31497
"30,30,30,30,30",0.0001,50000,0.0783018,284,1.29111,0,1.29111
"30,30,30,30,30",0.0001,50000,0.0783018,285,1.26767,0,1.26767
"30,30,30,30,30",0.0001,50000,0.0783018,286,1.24465,0,1.24465
"30,30,30,30,30",0.0001,50000,0.0783018,287,1.22205,0,1.22205
"30,30,30,30,30",0.0001,50000,0.0783018,288,1.19988,0,1.19988
"30,30,30,30,30",0.0001,50000,0.0783018,289,1.17813,0,1.17813
"30,30,30,30,30",0.0001,50000,0.0783018,290,1.15681,0,1.15681
"30,30,30,30,30",0.0001,50000,0.0783018,291,1.1359,0,1.1359
"30,30,30,30,30",0.0001,50000,0.0783018,292,1.11542,0,1.11542
"30,30,30,30,30",0.0001,50000,0.0783018,293,1.09537,0,1.09537
"30,30,30,30,30",0.0001,50000,0.0783018,294,1.07573,0,1.07573
"30,30,30,30,30",0.0001,50000,0.0783018,295,1.05652,0,1.05652
"30,30,30,30,30",0.0001,50000,0.0783018,296,1.03772,0,1.03772
"30,30,30,30,30",0.0001,50000,0.0783018,297,1.01934,0,1.01934
"30,30,30,30,30",0.0001,50000,0.0783018,298,1.00137,0,1.00137
"30,30,30,30,30",0.0001,50000,0.0783018,299,0.98381,0,0.98381
"30,30,30,30,30",0.0001,50000,0.0783018,300,0.96666,0,0.96666
"30,30,30,30,30",0.0001,50000,0.0783018,301,0.949915,0,0.949915
"30,30,30,30,30",0.0001,50000,0.0783018,302,0.933571,0,0.933571
"30,30,30,30,30",0.0001,50000,0.0783018,303,0.917625,0,0.917625
"30,30,30,30,30",0.0001,50000,0.0783018,304,0.902072,0,0.902072
"30,30,30,30,30",0.0001,50000,0.0783018,305,0.886909,0,0.886909
"30,30,30,30,30",0.0001,50000,0.0783018,306,0.87213,0,0.87213
"30,30,30,30,30",0.0001,50000,0.0783018,307,0.857731,0,0.857731
"30,30,30,30,30",0.0001,50000,0.0783018,308,0.843708,0,0.843708
"30,30,30,30,30",0.0001,50000,0.0783018,309,0.830055,0,0.830055
"30,30,30,30,30",0.0001,50000,0.0783018,310,0.816767,0,0.816767
"30,30,30,30,30",0.0001,50000,0.0783018,311,0.803838,0,0.803838
"30,30,30,30,30",0.0001,50000,0.0783018,312,0.791262,0,0.791262
"30,30,30,30,30",0.0001,50000,0.0783018,313,0.779035,0,0.779035
"30,30,30,30,30",0.0001,50000,0.0783018,314,0.767149,0,0.767149
"30,30,30,30,30",0.0001,50000,0.0783018,315,0.755599,0,0.755599
"30,30,30,30,30",0.0001,50000,0.0783018,316,0.744378,0,0.744378
"30,30,30,30,30",0.0001,50000,0.0783018,317,0.733481,0,0.733481
"30,30,30,30,30",0.0001,50000,0.0783018,318,0.7229,0,0.7229
"30,30,30,30,30",0.0001,50000,0.0783018,319,0.712629,0,0.712629
"30,30,30,30,30",0.0001,50000,0.0783018,320,0.702662,0,0.702662
"30,30,30,30,30",0.0001,50000,0.0783018,321,0.692992,0,0.692992
"30,30,30,30,30",0.0001,50000,0.0783018,322,0.683612,0,0.683612
"30,30,30,30,30",0.0001,50000,0.0783018,323,0.674515,0,0.674515
"30,30,30,30,30",0.0001,50000,0.0783018,324,0.665695,0,0.665695
"30,30,30,30,30",0.0001,50000,0.0783018,325,0.657145,0,0.657145
"30,30,30,30,30",0.0001,50000,0.0783018,326,0.648857,0,0.648857
"30,30,30,30,30",0.0001,50000,0.0783018,327,0.640826,0,0.640826
"30,30,30,30,30",0.0001,50000,0.0783018,328,0.633044,0,0.633044
"30,30,30,30,30",0.0001,50000,0.0783018,329,0.625505,0,0.625505
"30,30,30,30,30",0.0001,50000,0.0783018,330,0.618201,0,0.618201
"30,30,30,30,30",0.0001,50000,0.0783018,331,0.611127,0,0.611127
"30,30,30,30,30",0.0001,50000,0.0783018,332,0.604275,0,0.604275
"30,30,30,30,30",0.0001,50000,0.0783018,333,0.597639,0,0.597639
"30,30,30,30,30",0.0001,50000,0.0783018,334,0.591212,0,0.591212
"30,30,30,30,30",0.0001,50000,0.0783018,335,0.584989,0,0.584989
"30,30,30,30,30",0.0001,50000,0.0783018,336,0.578962,0,0.578962
"30,30,30,30,30",0.0001,50000,0.0783018,337,0.573126,0,0.573126
"30,30,30,30,30",0.0001,50000,0.0783018,338,0.567474,0,0.567474
"30,30,30,30,30",0.0001,50000,0.0783018,339,0.562,0,0.562
"30,30,30,30,30",0.0001,50000,0.0783018,340,0.556698,0,0.556698
"30,30,30,30,30",0.0001,50000,0.0783018,341,0.551563,0,0.551563
"30,30,30,30,30",0.0001,50000,0.0783018,342,0.546589,0,0.546589
"30,30,30,30,30",0.0001,50000,0.0783018,343,0.54177,0,0.54177
"30,30,30,30,30",0.0001,50000,0.0783018,344,0.537101,0,0.537101
"30,30,30,30,30",0.0001,50000,0.0783018,345,0.532576,0,0.532576
"30,30,30,30,30",0.0001,50000,0.0783018,346,0.528191,0,0.528191
"30,30,30,30,30",0.0001,50000,0.0783018,347,0.52394,0,0.52394
"30,30,30,30,30",0.0001,50000,0.0783018,348,0.519819,0,0.519819
"30,30,30,30,30",0.0001,50000,0.0783018,349,0.515822,0,0.515822
"30,30,30,30,30",0.0001,50000,0.0783018,350,0.511945,0,0.511945
"30,30,30,30,30",0.0001,50000,0.0783018,351,0.508183,0,0.508183
