HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20",0.001,3000,0.0783018,270,0.0690952,0,0.0690952
"20,20,20,20,20",0.001,3000,0.0783018,271,0.0688557,0,0.0688557
"20,20,20,20,20",0.001,3000,0.0783018,272,0.0691092,0,0.0691092
"20,20,20,20,20",0.001,3000,0.0783018,273,0.0688289,0,0.0688289
"20,20,20,20,20",0.001,3000,0.0783018,274,0.0690568,0,0.0690568
"20,20,20,20,20",0.001,3000,0.0783018,275,0.0687395,0,0.0687395
"20,20,20,20,20",0.001,3000,0.0783018,276,0.0689353,0,0.0689353
"20,20,20,20,20",0.001,3000,0.0783018,277,0.0685897,0,0.0685897
"20,20,20,20,20",0.001,3000,0.0783018,278,0.0687514,0,0.0687514
"20,20,20,20,20",0.001,3000,0.0783018,279,0.0683896,0,0.0683896
"20,20,20,20,20",0.001,3000,0.0783018,280,0.0685199,0,0.0685199
"20,20,20,20,20",0.001,3000,0.0783018,281,0.0681549,0,0.0681549
"20,20,20,20,20",0.001,3000,0.0783018,282,0.0682597,0,0.0682597
"20,20,20,20,20",0.001,3000,0.0783018,283,0.067903,0,0.067903
"20,20,20,20,20",0.001,3000,0.0783018,284,0.0679898,0,0.0679898
"20,20,20,20,20",0.001,3000,0.0783018,285,0.0676502,0,0.0676502
"20,20,20,20,20",0.001,3000,0.0783018,286,0.0677266,0,0.0677266
"20,20,20,20,20",0.001,3000,0.0783018,287,0.0674097,0,0.0674097
"20,20,20,20,20",0.001,3000,0.0783018,288,0.0674829,0,0.0674829
"20,20,20,20,20",0.001,3000,0.0783018,289,0.0671912,0,0.0671912
"20,20,20,20,20",0.001,3000,0.0783018,290,0.0672672,0,0.0672672
"20,20,20,20,20",0.001,3000,0.0783018,291,0.0670011,0,0.0670011
"20,20,20,20,20",0.001,3000,0.0783018,292,0.067085,0,0.067085
"20,20,20,20,20",0.001,3000,0.0783018,293,0.0668432,0,0.0668432
"20,20,20,20,20",0.001,3000,0.0783018,294,0.0669392,0,0.0669392
"20,20,20,20,20",0.001,3000,0.0783018,295,0.0667192,0,0.0667192
"20,20,20,20,20",0.001,3000,0.0783018,296,0.0668308,0,0.0668308
"20,20,20,20,20",0.001,3000,0.0783018,297,0.0666297,0,0.0666297
"20,20,20,20,20",0.001,3000,0.0783018,298,0.0667599,0,0.0667599
"20,20,20,20,20",0.001,3000,0.0783018,299,0.066574,0,0.066574
"20,20,20,20,20",0.001,3000,0.0783018,300,0.0667252,0,0.0667252
"20,20,20,20,20",0.001,3000,0.0783018,301,0.0665505,0,0.0665505
"20,20,20,20,20",0.001,3000,0.0783018,302,0.0667243,0,0.0667243
"20,20,20,20,20",0.001,3000,0.0783018,303,0.0665561,0,0.0665561
"20,20,20,20,20",0.001,3000,0.0783018,304,0.0667532,0,0.0667532
"20,20,20,20,20",0.001,3000,0.0783018,305,0.0665857,0,0.0665857
"20,20,20,20,20",0.001,3000,0.0783018,306,0.0668052,0,0.0668052
"20,20,20,20,20",0.001,3000,0.0783018,307,0.0666319,0,0.0666319
"20,20,20,20,20",0.001,3000,0.0783018,308,0.066871,0,0.066871
"20,20,20,20,20",0.001,3000,0.0783018,309,0.0666846,0,0.0666846
"20,20,20,20,20",0.001,3000,0.0783018,310,0.066938,0,0.066938
"20,20,20,20,20",0.001,3000,0.0783018,311,0.0667308,0,0.0667308
"20,20,20,20,20",0.001,3000,0.0783018,312,0.0669909,0,0.0669909
